image_1,image_2,distance
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluegill_600x600.jpg,0.754
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluejay_600x600.jpg,0.639
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/beagle_600x600.jpg,0.662
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bengal_600x600.jpg,0.661
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/betafish_600x600.jpg,0.688
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bassethound_600x600.jpg,0.65
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bass_600x600.jpg,0.614
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/arabianmau_600x600.jpg,0.79
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/angelfish_600x600.jpg,0.783
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/americancurl_600x600.jpg,0.6
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/afghanhound_600x600.jpg,0.681
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/yorkshireterrier_600x600.jpg,0.755
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,0.469
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/toucan_600x600.jpg,0.614
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/siberian_600x600.jpg,0.707
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sturgeon_600x600.jpg,0.657
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/toyger_600x600.jpg,0.525
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/stingray_600x600.jpg,0.616
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/siamese_600x600.jpg,0.677
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/tabby_600x600.jpg,0.579
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sparrow_600x600.jpg,0.516
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sphynx_600x600.jpg,0.636
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/shorthair_calico_600x600.jpg,0.695
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sheepdog_600x600.jpg,0.624
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sergeantmajor_600x600.jpg,0.754
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/puffin_600x600.jpg,0.634
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/seahorse_600x600.jpg,0.737
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sandcat_600x600.jpg,0.634
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/seagull_600x600.jpg,0.621
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/salmon_600x600.jpg,0.624
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/saintbernard_600x600.jpg,0.55
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pufferfish_600x600.jpg,0.802
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/rottweiler_600x600.jpg,0.602
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/robin_600x600.jpg,0.498
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pug_600x600.jpg,0.673
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pigeon_600x600.jpg,0.494
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pelican_600x600.jpg,0.517
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/husky_600x600.jpg,0.689
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/peacock_600x600.jpg,0.542
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/parrot_600x600.jpg,0.589
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/heron_600x600.jpg,0.629
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/owl_600x600.jpg,0.506
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/greyhound_600x600.jpg,0.676
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/oriental_600x600.jpg,0.589
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/lionfish_600x600.jpg,0.623
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,0.693
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,0.589
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kookaburra_600x600.jpg,0.57
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/koi_600x600.jpg,0.675
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cornishrex_600x600.jpg,0.433
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kingfisher_600x600.jpg,0.653
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldenretriever_600x600.jpg,0.585
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfinch_600x600.jpg,0.575
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/germanshepherd_600x600.jpg,0.673
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/falcon_600x600.jpg,0.464
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/foxhound_600x600.jpg,0.64
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chihuahua_600x600.jpg,0.602
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/exotic_600x600.jpg,0.604
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/egyptianmau_600x600.jpg,0.598
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chartreux_600x600.jpg,0.626
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/dalmatian_600x600.jpg,0.737
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cuttlefish_600x600.jpg,0.48
